,ID,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Domain,JobPeriod,DOByear,12GradAge,GradAge,Designation_Position,Personality Trait Score
1036,468083,100000,Executive,BHOPAL,Male,71.4,CBSE,2008,78.66,CBSE,2,B.Tech/B.E.,CS,68.0,11143,0,Madhya Pradesh,2012,0.563267823666597,11,1989,19,23,Mis Executive,-0.08743999999999998
1037,313158,520000,Others,Gurgoan,Male,69.5,State Board,2008,64.4,State Board,2,MCA,CS,68.0,96,0,Sikkim,2013,0.622642915849938,3,1991,17,22,Oracle Dba,0.211266
1038,47767,800000,Analyst,New Delhi,Male,70.2,CBSE,2005,75.6,CBSE,1,B.Tech/B.E.,IT,68.93,13,1,Delhi,2009,0.635978756456794,13,1987,18,22,Quality Assurance Analyst,-0.7597
1039,1263022,325000,Engineer,Chennai,Female,61.0,State Board,2010,61.0,State Board,2,B.Tech/B.E.,IT,75.0,1237,1,Telangana,2014,0.952245572924303,0,1992,18,22,Software Development Engineer,-0.02098
1040,340337,480000,Developer,Pune,Male,80.93,State Board,2009,79.83,State Board,2,B.Tech/B.E.,CS,61.93,5230,0,Maharashtra,2012,0.563267823666597,10,1990,19,22,Software Developer,0.32926
1041,990568,320000,Engineer,Bangalore,Female,82.7,State Board,2010,91.0,State Board,2,B.Tech/B.E.,CS,73.0,11788,0,Andhra Pradesh,2014,0.0800552813405495,9,1992,18,22,System Engineer,0.37979999999999997
1042,1225970,145000,Engineer,Gagret,Male,82.3,State Board,2011,73.2,State Board,2,B.Tech/B.E.,ME,71.1,17180,0,Punjab,2015,0.725984147969479,8,1993,18,22,Graduate Engineer Trainee,-0.95272
1043,1136577,360000,Developer,Bangalore,Male,79.29,ICSE,2009,68.67,CBSE,2,B.Tech/B.E.,CS,76.0,5298,0,Tamil Nadu,2013,0.356536487724475,9,1991,18,22,Software Developer,0.5264200000000001
1044,337656,500000,Developer,Bangalore,Male,90.4,CBSE,2009,97.5,CBSE,2,B.Tech/B.E.,EC,87.1,3076,0,Tamil Nadu,2012,0.0587928000083534,11,1990,19,22,Game Developer,0.41322599999999976
1045,920388,400000,Analyst,New Delhi,Male,80.6,ICSE,2009,80.7,ICSE,2,B.Tech/B.E.,EC,72.5,55,0,Uttar Pradesh,2014,0.493596387301038,9,1991,18,23,Operations Analyst,0.60696
1046,243493,300000,Engineer,Chennai,Male,81.5,State Board,2007,72.0,State Board,2,B.Tech/B.E.,EC,75.1,1906,1,West Bengal,2011,0.229481754911755,2,1990,17,21,System Engineer,-0.55946
1047,911962,400000,Developer,Noida,Male,90.4,CBSE,2010,82.6,CBSE,2,B.Tech/B.E.,IT,75.8,51,0,Uttar Pradesh,2014,0.864685413370085,9,1991,19,23,Software Developer,-0.5722999999999999
1048,350819,200000,Others,"Indirapuram, Ghaziabad",Male,84.0,CBSE,2010,77.4,CBSE,2,B.Tech/B.E.,EC,72.3,7627,0,Uttar Pradesh,2014,0.881620069530177,9,1992,18,22,Digital Marketing Specialist,0.37681999999999993
1049,796197,800000,Engineer,Bangalore,Female,93.0,CBSE,2010,88.0,CBSE,2,B.Tech/B.E.,CS,81.9,222,0,Jharkhand,2014,0.911395278391328,1,1993,17,21,Software Engineer,-0.6297
1050,297612,145000,Developer,Coimbatore,Male,83.0,CBSE,2004,76.0,CBSE,2,MCA,CS,77.0,1370,0,Tamil Nadu,2011,0.819416529835888,2,1986,18,25,Software Developer,-0.19463999999999995
1051,262989,180000,Others,Noida,Male,72.0,CBSE,2006,71.6,CBSE,2,B.Tech/B.E.,CS,62.0,11025,0,Uttar Pradesh,2011,0.342314899911815,2,1990,16,21,Technical Recruiter,-0.004999999999999982
1052,1152450,370000,Engineer,Noida,Female,86.6,CBSE,2009,84.6,CBSE,2,B.Tech/B.E.,CS,76.08,29,1,Delhi,2013,0.996744486852253,9,1991,18,22,Software Engineer,-0.87774
1053,416468,350000,Analyst,Chennai,Male,79.0,CBSE,2007,74.0,CBSE,1,B.Tech/B.E.,IT,80.0,35,1,Delhi,2012,0.979521744319216,1,1989,18,23,Systems Analyst,0.35258
1054,421568,235000,Others,Mumbai,Male,62.34,State Board,2008,62.26,State Board,2,B.Tech/B.E.,CS,58.35,307,1,Maharashtra,2012,0.245455659999829,1,1989,19,23,It Support Specialist,0.8434800000000001
1055,997622,500000,Developer,Bangalore,Male,83.68,State Board,2010,84.5,State Board,2,B.Tech/B.E.,CS,72.3,904,1,Karnataka,2014,0.622642915849938,9,1993,17,21,Software Developer,-1.0500800000000001
1056,1101727,300000,Engineer,Bangalore,Male,72.0,CBSE,2009,61.0,State Board,2,B.Tech/B.E.,EC,66.5,8949,1,Karnataka,2013,0.649389714846691,9,1992,17,21,Principal Software Engineer,-0.19127999999999998
1057,920246,125000,Developer,New Delhi,Male,70.66,State Board,2009,69.84,State Board,2,B.Tech/B.E.,IT,69.0,55,0,Uttar Pradesh,2014,0.144789889482462,1,1992,17,22,Web Developer,-0.4839399999999999
1058,374573,500000,Engineer,Navi Mumbai,Male,76.0,State Board,2008,78.13,State Board,2,B.Tech/B.E.,CS,55.7,11546,0,Maharashtra,2012,0.864685413370085,10,1990,18,22,Technical Support Engineer,0.09176000000000005
1059,1224952,325000,Engineer,Bangalore,Male,60.1,State Board,2007,66.4,State Board,1,B.Tech/B.E.,CS,65.22,1887,0,Uttar Pradesh,2014,0.23780283983757,1,1991,16,23,Software Engineer,1.04098
1060,812145,50000,Engineer,Nagpur,Female,77.38,State Board,2010,60.83,State Board,2,B.Tech/B.E.,CS,61.0,14437,0,Maharashtra,2014,0.144789889482462,9,1993,17,21,Jr. Software Engineer,0.06698
1061,539201,300000,Analyst,Kolkata,Male,88.4,CBSE,2009,91.5,CBSE,1,B.Tech/B.E.,EC,75.2,2885,0,West Bengal,2013,0.229481754911755,2,1991,18,22,Programmer Analyst,0.12022000000000002
1062,1279810,150000,Engineer,Bangalore,Male,77.7,State Board,2010,77.0,State Board,2,B.Tech/B.E.,ME,67.32,7996,0,Karnataka,2014,0.829584599793067,9,1992,18,22,Design Engineer,0.35252
1063,632497,240000,Developer,Bangalore,Male,88.8,CBSE,2009,84.3,CBSE,2,B.Tech/B.E.,CS,83.0,13344,0,Uttar Pradesh,2013,0.916869961103619,1,1991,18,22,Ios Developer,0.09146000000000001
1064,277260,250000,Developer,New Delhi,Male,49.0,CBSE,2005,54.0,CBSE,2,MCA,CS,71.0,75,0,Uttar Pradesh,2011,0.377551419424541,3,1987,18,24,.Net Developer,0.14440000000000003
1065,1227702,220000,Others,jaipur,Male,68.83,State Board,2010,62.0,State Board,2,B.Tech/B.E.,CS,73.2,8310,1,Rajasthan,2015,0.842248322257836,0,1992,18,23,Software Devloper,0.8967799999999999
1066,196379,300000,Engineer,Bangalore,Male,82.0,CBSE,2006,65.0,CBSE,2,MCA,CS,66.39,115,0,Punjab,2011,0.952245572924303,0,1988,18,23,Software Engineer,0.11222000000000003
1067,753317,335000,Engineer,chennai,Male,85.0,State Board,2009,88.3,State Board,2,B.Tech/B.E.,EC,75.52,11000,1,Telangana,2013,0.338786347219528,9,1992,17,21,System Engineer,-0.513
1068,823489,300000,Analyst,Chennai,Male,81.0,State Board,2009,81.0,State Board,2,B.Tech/B.E.,EC,78.0,272,0,Punjab,2014,0.943272157866555,8,1992,17,22,Programmer Analyst,0.07753999999999998
1069,1087484,110000,Developer,Gwalior,Male,69.0,State Board,2006,51.3,State Board,2,B.Tech/B.E.,IT,72.0,3313,0,Madhya Pradesh,2014,0.744758354008939,9,1987,19,27,Software Developer,-0.29928000000000005
1070,37132,470000,Others,Pune,Male,87.2,CBSE,2006,83.0,CBSE,2,B.Tech/B.E.,ME,63.0,223,1,Maharashtra,2010,0.622642915849938,4,1988,18,22,Senior Mechanical Engineer,-1.5352800000000002
1071,1171292,330000,Engineer,Bangalore,Male,94.43,ICSE,2010,65.2,CBSE,1,B.Tech/B.E.,CS,61.2,14541,0,Orissa,2014,0.842248322257836,1,1992,18,22,Assistant System Engineer,0.36920000000000003
1072,1238258,400000,Others,Pune,Male,85.53,State Board,2010,86.0,State Board,2,B.Tech/B.E.,CS,63.77,3836,0,Maharashtra,2014,0.911395278391328,9,1992,18,22,Database Administrator,-0.59342
1073,324782,350000,Analyst,Chennai ,Male,88.09,State Board,2008,95.6,State Board,2,B.Tech/B.E.,EC,75.6,6609,1,Tamil Nadu,2012,0.694479327708463,2,1990,18,22,Programmer Analyst,-0.08593400000000002
1074,351385,305000,Analyst,Pune,Male,73.33,State Board,2008,57.67,State Board,1,B.Tech/B.E.,EC,55.55,11571,1,Maharashtra,2012,0.376059586651545,3,1989,19,23,Business Analyst,-0.07604
1075,286955,350000,Analyst,Pune,Male,84.8,State Board,2007,84.0,State Board,2,B.Tech/B.E.,CS,73.66,547,0,Madhya Pradesh,2011,0.942116551485008,3,1990,17,21,Programmer Analyst,0.15196000000000004
1076,872494,315000,Engineer,Noida,Male,78.0,CBSE,2010,84.0,CBSE,2,B.Tech/B.E.,CS,85.78,8116,1,Tamil Nadu,2014,0.842248322257836,9,1992,18,22,Java Software Engineer,0.0911
1077,955377,330000,Engineer,Mumbai,Male,76.0,ICSE,2010,70.0,ICSE,2,B.Tech/B.E.,IT,68.0,172,0,Uttar Pradesh,2014,0.622642915849938,9,1991,19,23,Software Test Engineer,0.10725999999999995
1078,352906,150000,Executive,Bangalore,Male,83.33,State Board,2008,81.4,State Board,2,B.Tech/B.E.,EC,61.92,9481,0,Tamil Nadu,2012,0.124502074009537,0,1990,18,22,Sales Executive,-0.06577999999999996
1079,1279785,180000,Engineer,Visakhapatnam,Male,76.7,State Board,2009,90.1,State Board,2,B.Tech/B.E.,CS,78.0,3913,0,Andhra Pradesh,2013,0.744758354008939,10,1991,18,22,Java Software Engineer,-0.07612
1080,358100,350000,Engineer,Chandigarh,Female,74.2,State Board,2008,65.6,CBSE,2,B.Tech/B.E.,IT,68.66,10185,0,Haryana,2012,0.563267823666597,10,1991,17,21,Automation Engineer,-0.6691
1081,1242048,105000,Developer,New Delhi,Male,73.0,CBSE,2009,59.0,State Board,2,B.Tech/B.E.,CS,59.0,6545,0,Uttar Pradesh,2014,0.356536487724475,0,1991,18,23,Php Developer,-1.6522599999999996
1082,1274066,180000,Others,bangalore,Male,65.6,CBSE,2010,63.2,CBSE,2,B.Tech/B.E.,CS,75.9,3709,0,Chhattisgarh,2014,0.911395278391328,0,1992,18,22,Customer Service Representative,0.5057400000000001
1083,243897,400000,Others,New Delhi,Female,70.0,State Board,2001,50.0,State Board,2,B.Tech/B.E.,EC,75.84,2656,0,Haryana,2011,0.694479327708463,11,1983,18,28,Assistant Professor,0.011759999999999948
1084,1034607,300000,Executive,Pune,Male,85.73,State Board,2008,70.0,State Board,2,B.Tech/B.E.,CS,56.5,11548,0,Maharashtra,2014,0.622642915849938,9,1991,17,23,Business Development Executive,0.95928
1085,493796,600000,Senior,Bangalore,Male,82.0,CBSE,2008,91.5,State Board,2,B.Tech/B.E.,EC,81.0,3944,1,Tamil Nadu,2012,0.376059586651545,10,1990,18,22,Senior Software Developer,-0.21755999999999998
1086,333737,210000,Analyst,Hyderabad,Male,72.4,State Board,2005,67.9,State Board,2,MCA,CS,80.0,11168,1,Telangana,2012,0.21678548596901,10,1988,17,24,Data Analyst,0.18804599999999977
1087,319780,310000,Analyst,Noida,Female,89.0,CBSE,2006,78.0,CBSE,2,B.Tech/B.E.,CS,73.14,6038,0,Uttar Pradesh,2011,0.884122511593735,2,1989,17,22,Technical Operations Analyst,0.31800600000000007
1088,1089260,450000,Engineer,Gurgaon ,Male,67.7,State Board,2007,56.3,State Board,2,B.Tech/B.E.,CS,81.7,14029,0,Orissa,2013,0.911395278391328,10,1990,17,23,Software Engineer,-0.54886
1089,343490,225000,Consultant,Noida,Female,84.0,CBSE,2008,68.0,CBSE,2,B.Tech/B.E.,EC,60.0,11368,0,Uttar Pradesh,2012,0.124502074009537,11,1990,18,22,Sap Consultant,-0.21795400000000004
1090,306449,280000,Engineer,Pune,Male,79.78,State Board,2007,64.0,State Board,2,B.Tech/B.E.,EC,56.43,1281,1,Maharashtra,2011,0.824666400671332,1,1989,18,22,Software Engineer,0.17708
1091,189234,520000,Others,Chennai,Female,87.0,CBSE,2007,89.0,CBSE,2,B.Tech/B.E.,IT,86.4,4042,0,Tamil Nadu,2011,0.793580614548506,4,1990,17,21,Senior Systems Engineer,-0.4368
1092,1043850,350000,Analyst,Bangalore,Male,88.0,ICSE,2009,75.0,CBSE,2,B.Tech/B.E.,IT,70.0,2318,1,Karnataka,2013,0.622642915849938,9,1991,18,22,Programmer Analyst,-0.46884
1093,1255797,320000,Engineer,Noida,Male,74.0,State Board,2009,73.0,State Board,2,B.Tech/B.E.,EC,65.95,7376,0,Uttar Pradesh,2015,0.649389714846691,8,1992,17,23,Software Engineer,0.8135600000000001
1094,651925,325000,Engineer,Bangalore,Male,76.0,CBSE,2009,67.0,State Board,2,B.Tech/B.E.,EC,64.0,8421,1,Karnataka,2013,0.538386892985096,10,1991,18,22,Software Development Engineer,1.19332
1095,906387,120000,Engineer,Greater Noida,Male,72.0,CBSE,2010,59.9,CBSE,2,B.Tech/B.E.,IT,63.0,67,0,Uttar Pradesh,2014,0.991230625262871,1,1992,18,22,Quality Assurance Test Engineer,0.55398
1096,668043,350000,Engineer,Dhanbad,Male,78.0,CBSE,2009,55.0,CBSE,2,B.Tech/B.E.,ME,74.0,1890,1,Tamil Nadu,2013,0.622642915849938,10,1991,18,22,Product Engineer,-0.91386
1097,223143,580000,Others,Mumbai,Female,84.0,CBSE,2007,60.0,CBSE,2,B.Tech/B.E.,CS,62.1,5403,0,Rajasthan,2011,0.276047228046856,4,1989,18,22,Senior Software Engineer,0.6172599999999999
1098,1003364,180000,Developer,new delhi,Male,57.0,State Board,2010,70.0,State Board,2,B.Tech/B.E.,IT,68.88,16213,0,Uttar Pradesh,2014,0.356536487724475,9,1993,17,21,Php Developer,-0.59448
1099,1066385,240000,Engineer,Noida,Female,87.0,CBSE,2009,64.0,CBSE,2,B.Tech/B.E.,CS,68.0,13128,1,Delhi,2013,0.486747008438193,9,1992,17,21,Software Engineer,0.43012000000000006
1100,1088410,120000,Developer,Hyderabad,Male,64.0,State Board,2009,65.0,State Board,2,B.Tech/B.E.,CS,58.0,4217,0,Telangana,2013,0.744758354008939,1,1991,18,22,Php Developer,0.30755999999999994
1101,415273,240000,Analyst,Noida,Male,88.2,CBSE,2008,82.0,CBSE,2,B.Tech/B.E.,EC,78.5,5818,0,Orissa,2012,0.155908502722861,1,1991,17,21,Business Analyst,0.13704000000000022
1102,311098,120000,Developer,New Delhi,Male,49.0,CBSE,2007,75.0,State Board,2,B.Tech/B.E.,IT,65.0,9738,0,Uttar Pradesh,2011,0.525922584252055,3,1983,24,28,.Net Developer,0.15594000000000008
1103,906896,310000,Engineer,Bangalore,Male,91.2,State Board,2010,95.2,State Board,2,B.Tech/B.E.,EC,76.2,1141,0,Andhra Pradesh,2014,0.997642771699029,1,1992,18,22,Software Test Engineer,0.51592
1104,1075225,345000,Analyst,Chennai,Male,71.0,State Board,2008,62.0,State Board,2,B.Tech/B.E.,IT,73.0,1087,0,Orissa,2013,0.450876584483451,1,1990,18,23,Programmer Analyst,-0.24386000000000002
1105,242799,100000,Others,Bangalore,Male,65.0,State Board,2006,50.0,University,2,B.Tech/B.E.,ME,58.0,1436,0,Karnataka,2011,0.622642915849938,1,1989,17,22,Service Coordinator,-0.8468600000000001
1106,990516,325000,Others,Chennai,Female,81.3,State Board,2010,88.6,State Board,2,B.Tech/B.E.,IT,75.6,11788,0,Andhra Pradesh,2014,0.356536487724475,1,1993,17,21,System Administrator,0.22228000000000003
1107,440636,310000,Others,TRIVANDRUM,Male,92.2,CBSE,2008,82.2,CBSE,1,B.Tech/B.E.,IT,76.33,35,1,Delhi,2012,0.704090412131314,2,1990,18,22,Software Quality Assurance Tester,0.020540000000000003
1108,1284153,225000,Engineer,Dehradun,Male,73.0,CBSE,2011,70.0,CBSE,2,B.Tech/B.E.,CE,66.2,6874,0,Uttarakhand,2015,0.887903316555001,0,1993,18,22,Assistant Engineer,0.18522
1109,767562,240000,Developer,Bangalore,Female,93.0,State Board,2009,94.9,State Board,2,B.Tech/B.E.,CS,84.6,4459,0,Telangana,2013,0.960903087163164,10,1992,17,21,.Net Developer,0.49084000000000005
1110,243794,475000,Others,Bangalore,Male,80.2,CBSE,2007,77.2,CBSE,2,B.Tech/B.E.,EC,79.0,2656,0,Haryana,2011,0.910770164246022,4,1989,18,22,Senior Systems Engineer,0.52678
1111,387430,235000,Analyst,Bangalore,Female,74.8,CBSE,2008,64.4,CBSE,2,B.Tech/B.E.,BT,73.0,449,1,Tamil Nadu,2012,0.885703685007219,2,1989,19,23,Research Analyst,-0.15854
1112,682129,200000,Engineer,Bangalore,Male,55.5,State Board,2007,52.5,State Board,2,MCA,CS,72.8,44,0,Uttar Pradesh,2013,0.864685413370085,1,1990,17,23,Software Engineer,-0.35744
1113,598081,560000,Developer,Hyderabad,Male,85.8,CBSE,2009,90.6,CBSE,1,B.Tech/B.E.,CS,76.8,400,0,Madhya Pradesh,2013,0.99405087195167,10,1992,17,21,Application Developer,0.19607999999999998
1114,676000,335000,Analyst,Chennai & Mumbai,Male,81.2,CBSE,2008,75.4,CBSE,1,B.Tech/B.E.,CS,74.1,2795,0,Madhya Pradesh,2013,0.911395278391328,1,1991,17,22,Programmer Analyst,-0.3860199999999999
1115,1191730,105000,Engineer,noida,Male,63.0,CBSE,2009,64.0,CBSE,2,B.Tech/B.E.,EC,72.4,7148,0,Punjab,2013,0.193768441980019,0,1990,19,23,Testing Engineer,0.20873999999999998
1116,896584,100000,Analyst,Jaipur,Female,79.0,ICSE,2008,73.0,ICSE,2,B.Tech/B.E.,CS,75.0,3678,1,Rajasthan,2013,0.356536487724475,1,1990,18,23,Business Analyst,0.8264799999999999
1117,60599,265000,Others,Kolkata,Female,79.37,State Board,2005,61.6,State Board,2,M.Tech./M.E.,I&C,82.0,18139,1,West Bengal,2014,0.124502074009537,13,1987,18,27,Technical Assistant,0.19578
1118,796713,380000,Analyst,Bangalore,Male,75.4,CBSE,2010,67.6,CBSE,2,B.Tech/B.E.,EC,62.7,222,0,Jharkhand,2014,0.207392169717661,0,1991,19,23,Business Analyst,0.08369999999999997
1119,731107,300000,Engineer,Pune,Male,85.5,State Board,2008,76.33,State Board,2,B.Tech/B.E.,EC,76.7,2921,0,West Bengal,2013,0.694479327708463,10,1990,18,23,Project Engineer,-0.03228000000000003
1120,1251355,300000,Consultant,Bangalore,Female,87.83,State Board,2009,94.0,State Board,2,B.Tech/B.E.,EC,78.18,9189,1,Telangana,2013,0.622642915849938,10,1992,17,21,Sap Abap Consultant,0.7168
1121,781274,280000,Engineer,Bangalore,Female,77.4,CBSE,2009,81.0,CBSE,2,B.Tech/B.E.,EC,77.8,1125,0,Orissa,2013,0.649389714846691,9,1991,18,22,Embedded Software Engineer,-0.27734000000000003
1122,1204990,350000,Engineer,Pune,Male,78.6,State Board,2009,69.4,State Board,2,B.Tech/B.E.,IT,74.3,2688,0,Madhya Pradesh,2014,0.486747008438193,8,1992,17,22,Software Engineer,-0.01590000000000006
1123,216527,120000,Engineer,Ghaziabad,Female,55.0,CBSE,2005,65.0,CBSE,2,MCA,CS,64.0,350,0,Uttar Pradesh,2011,0.450876584483451,2,1986,19,25,Software Test Engineer,0.7181799999999999
1124,1072371,240000,Developer,Noida,Male,78.66,CBSE,2009,64.88,CBSE,2,B.Tech/B.E.,CS,73.0,11025,0,Uttar Pradesh,2013,0.23780283983757,8,1991,18,22,Software Developer,0.41558
1125,407688,320000,Others,Bangalore,Female,90.4,CBSE,2007,81.6,CBSE,2,B.Tech/B.E.,IT,85.8,3801,0,Karnataka,2012,0.765673581234011,2,1990,17,22,Senior Systems Engineer,-0.35198000000000007
1126,278742,180000,Developer,Bangalore,Male,70.33,State Board,2006,77.2,State Board,2,B.Tech/B.E.,CS,71.14,568,0,Uttar Pradesh,2011,0.930370607202691,1,1990,16,21,Application Developer,0.08535999999999996
1127,1218764,320000,Engineer,Bangalore,Male,72.0,CBSE,2010,80.75,CBSE,2,B.Tech/B.E.,IT,68.26,15866,0,Haryana,2014,0.978799292641428,9,1992,18,22,Java Software Engineer,0.0015399999999999637
1128,64897,400000,Developer,Bangalore,Female,80.64,CBSE,2006,71.66,CBSE,2,B.Tech/B.E.,IT,69.03,1070,1,Karnataka,2010,0.864685413370085,4,1988,18,22,Software Developer,-0.5583400000000001
1129,216420,315000,Engineer,Gurgaon,Male,68.2,State Board,2005,76.0,State Board,2,B.Tech/B.E.,ME,65.0,350,0,Uttar Pradesh,2011,0.414337426422751,1,1989,16,22,Product Development Engineer,0.18430000000000007
1130,698109,360000,Engineer,Bangalore,Male,79.5,ICSE,2008,78.0,ICSE,2,B.Tech/B.E.,EC,81.3,6408,0,Uttar Pradesh,2013,0.538386892985096,1,1990,18,23,System Engineer,-0.16065999999999991
1131,1218872,150000,Analyst,Noida,Female,80.6,CBSE,2008,69.0,CBSE,2,B.Tech/B.E.,IT,54.0,9256,0,Rajasthan,2014,0.911395278391328,1,1991,17,23,Data Analyst,-0.568
1132,261516,190000,Engineer,Gurgaon,Male,58.7,State Board,2006,50.3,State Board,2,B.Tech/B.E.,IT,62.5,6874,0,Uttarakhand,2011,0.0278150713447086,1,1988,18,23,Seo Engineer,-0.68986
1133,675529,70000,Others,New Delhi,Male,87.4,CBSE,2009,82.6,CBSE,2,B.Tech/B.E.,EC,68.58,17208,1,Delhi,2013,0.493596387301038,1,1991,18,22,Project Assistant,0.1979799999999999
1134,56871,350000,Engineer,Noida,Female,77.0,ICSE,2004,76.0,CBSE,2,B.Tech/B.E.,EC,96.0,347,0,Uttar Pradesh,2009,0.824666400671332,2,1986,18,23,Software Engineer,0.7948199999999981
1135,636997,235000,Engineer,Mumbai,Male,77.5,State Board,2008,67.0,State Board,2,B.Tech/B.E.,IT,69.5,4501,0,Uttar Pradesh,2013,0.245455659999829,10,1992,16,21,Application Engineer,-0.28653999999999996
1136,1068768,400000,Engineer,Bangalore,Male,86.0,CBSE,2009,86.4,CBSE,1,B.Tech/B.E.,EC,67.23,8433,0,Haryana,2013,0.112139438207403,9,1991,18,22,Software Engineer,0.03278000000000002
1137,542410,440000,Others,Noida,Male,60.2,CBSE,2008,66.8,CBSE,2,B.Tech/B.E.,IT,69.91,350,0,Uttar Pradesh,2013,0.843123726665742,10,1991,17,22,Programmer,0.03803999999999996
1138,765370,345000,Engineer,Tirupathi,Male,85.0,State Board,2009,95.1,State Board,2,B.Tech/B.E.,ME,80.91,13994,0,Andhra Pradesh,2013,0.903940782098604,10,1992,17,21,Production Engineer,-0.6852600000000001
1139,948677,315000,Engineer,Bangalore,Male,75.0,State Board,2010,75.0,CBSE,2,B.Tech/B.E.,CS,81.0,6529,1,Tamil Nadu,2014,0.486747008438193,9,1993,17,21,Java Software Engineer,0.20271999999999996
1140,1015209,300000,Analyst,Gurgaon,Female,92.0,CBSE,2010,81.0,CBSE,2,B.Tech/B.E.,I&C,74.88,37,1,Delhi,2014,0.446198249677897,9,1992,18,22,Quality Analyst,0.22138
1141,1207752,180000,Others,Noida,Female,86.5,CBSE,2010,72.4,CBSE,2,B.Tech/B.E.,IT,75.0,2813,0,Madhya Pradesh,2014,0.744758354008939,0,1992,18,22,Talent Acquisition Specialist,0.25294
1142,455934,60000,Engineer,Noida,Male,75.0,State Board,2008,66.0,State Board,2,B.Tech/B.E.,CS,62.5,272,0,Punjab,2012,0.600057182338341,9,1991,17,21,Software Development Engineer,-0.43847999999999987
1143,336814,415000,Analyst,Coimbatore,Male,77.81,State Board,2008,84.0,State Board,2,B.Tech/B.E.,CS,73.5,3076,0,Tamil Nadu,2012,0.735795709224656,3,1991,17,21,Programmer Analyst,-0.11539399999999997
1144,606325,420000,Engineer,Bangalore,Male,85.67,State Board,2009,93.0,State Board,2,B.Tech/B.E.,CS,84.08,1450,1,Telangana,2013,0.704090412131314,10,1992,17,21,Software Engineer,0.015139999999999997
1145,955810,300000,Analyst,bangalore,Male,89.9,State Board,2010,76.67,State Board,2,B.Tech/B.E.,EC,86.0,8128,0,Tamil Nadu,2014,0.661834475840071,1,1992,18,22,Programmer Analyst,0.72882
1146,610842,105000,Developer,Hyderabad,Female,77.0,State Board,2009,88.0,State Board,2,B.Tech/B.E.,CS,71.0,13208,1,Telangana,2013,0.704090412131314,1,1991,18,22,Software Developer,0.35307999999999995
1147,802944,180000,Engineer,Rajasthan,Male,79.0,CBSE,2010,56.0,CBSE,2,B.Tech/B.E.,ME,60.0,14355,0,Punjab,2014,0.840840968763718,1,1992,18,22,Mechanical Engineer,0.09311999999999998
1148,1145718,100000,Manager,Sonipat,Male,79.75,State Board,2008,67.57,State Board,2,B.Tech/B.E.,ME,72.31,7861,1,West Bengal,2015,0.59828069148683,1,1990,18,25,Sales Account Manager,0.03940000000000001
1149,304390,400000,Manager,Bareli,Male,67.6,CBSE,2007,70.2,CBSE,2,B.Tech/B.E.,EC,60.93,494,1,Maharashtra,2011,0.694479327708463,10,1990,17,21,Branch Manager,-0.6991999999999998
1150,250399,90000,Analyst,Kochi/Cochin,Female,72.0,CBSE,2007,64.0,CBSE,2,B.Tech/B.E.,IT,59.0,11302,0,Kerala,2011,0.21678548596901,1,1989,18,22,Programmer Analyst,-0.17093999999999998
1151,346395,140000,Engineer,Bangalore,Male,80.64,State Board,2009,64.45,State Board,2,B.Tech/B.E.,EC,63.66,316,1,Karnataka,2012,0.824666400671332,2,1984,25,28,Software Engineer,1.4914
